chamber,date,time,evaporation,T_0.5,RH_0.5,CO2_0.5,NH3_0.5,T_1.5,RH_1.5,CO2_1.5,NH3_1.5
3,2023-09-30,04:05:00,72.48,25.86,38.55,996.56,11.9,24.6,27.15,989.87,5.32
3,2023-09-30,04:10:00,75.75,25.74,38.55,1017.3,11.93,25.5,26.39,988.52,6.03
3,2023-09-30,04:15:00,76.29,25.2,38.5,1038.27,12.45,26.57,25.71,973.4,6.13
3,2023-09-30,04:20:00,77.73,25.09,38.53,1047.27,11.81,25.4,25.36,970.6,6.14
3,2023-09-30,04:25:00,75.93,25.09,38.55,1061.06,10.91,24.6,24.84,954.08,5.85
3,2023-09-30,04:30:00,75.76,24.64,38.61,1069.22,10.72,24.75,24.05,935.44,5.65
3,2023-09-30,04:35:00,73.9,24.4,38.68,1075.5,10.61,26.26,23.46,955.04,5.39
3,2023-09-30,04:40:00,72.06,25.16,38.68,1062.36,10.28,25.92,22.43,969.33,4.82
3,2023-09-30,04:45:00,68.74,24.66,38.76,1058.57,10.12,25.94,21.72,972.48,4.47
3,2023-09-30,04:50:00,68.07,24.4,38.76,1057.67,10.46,26.05,21.67,990.88,4.21
3,2023-09-30,04:55:00,67.42,24.54,38.84,1043.37,10.71,24.6,20.63,1004.99,4.64
3,2023-09-30,05:00:00,66.07,25.29,38.85,1033.78,10.77,25.75,19.16,1019.32,5.25
3,2023-09-30,05:05:00,63.49,26.21,38.85,1052.3,10.28,24.6,18.43,1034.1,5.64
3,2023-09-30,05:10:00,63.16,26.9,38.91,1073.41,10.12,24.7,17.32,1034.34,6.14
3,2023-09-30,05:15:00,61.94,25.85,38.95,1075.5,10.31,24.75,16.26,1036.7,6.06
3,2023-09-30,05:20:00,59.69,24.74,39.01,1070.26,11.12,25.32,15.8,1037.54,5.6
3,2023-09-30,05:25:00,57.97,24.4,39.03,1050.46,11.4,25.42,14.43,1018.31,5.59
3,2023-09-30,05:30:00,54.69,25.45,39.08,1047.36,12.33,26.28,13.45,1017.19,4.68
3,2023-09-30,05:35:00,54.65,26.09,39.12,1027.97,11.48,26.47,12.99,1025.35,4.21
3,2023-09-30,05:40:00,54.39,26.21,39.2,1014.58,11.56,27.28,11.58,1029.18,5.13
3,2023-09-30,05:45:00,53.86,26.68,39.25,999.31,12.37,27.4,11.47,1047.06,5.74
3,2023-09-30,05:50:00,51.23,26.9,39.32,986.63,12.45,26.68,10.88,1060.23,6.14
3,2023-09-30,05:55:00,52.97,26.47,39.39,969.77,11.86,27.4,10.33,1050.73,5.74
3,2023-09-30,06:00:00,53.71,25.9,39.41,974.23,11.29,26.41,9.77,1054.87,5.45
3,2023-09-30,06:05:00,55.14,24.79,39.48,976.91,10.22,25.8,9.4,1063.25,5.95
3,2023-09-30,06:10:00,55.49,24.78,39.51,987.86,10.33,25.57,10.77,1083.3,5.42
3,2023-09-30,06:15:00,57.88,24.4,39.53,971.71,10.89,24.6,11.41,1092.23,5.17
3,2023-09-30,06:20:00,59.59,24.68,39.55,967.31,11.95,25.65,11.52,1101.64,4.73
3,2023-09-30,06:25:00,60.68,25.14,39.62,964.23,12.45,26.57,12.14,1093.53,4.21
3,2023-09-30,06:30:00,61.93,25.34,39.7,953.9,11.69,27.4,13.67,1074.33,4.82
3,2023-09-30,06:35:00,65.44,26.55,39.74,932.94,12.45,26.63,13.51,1055,4.95
3,2023-09-30,06:40:00,67.71,26.66,39.79,927.09,11.59,27.4,12.94,1049.84,5.61
3,2023-09-30,06:45:00,65.56,26.88,39.85,928.96,11.32,26.6,12.43,1037.17,6
3,2023-09-30,06:50:00,64.44,26.9,39.86,934.54,10.48,25.59,13.06,1056.37,6.14
3,2023-09-30,06:55:00,63.22,26.01,39.9,954.52,10.12,24.81,14.06,1064.31,5.48
3,2023-09-30,07:00:00,61.64,26,39.91,945.93,10.77,25.74,14.69,1079.93,4.6
3,2023-09-30,07:05:00,58.37,25.79,39.98,938.71,11.47,26.58,16.22,1092.73,5.12
3,2023-09-30,07:10:00,57.79,26.74,40,927.94,12.03,26.72,17.14,1111.02,5.67
3,2023-09-30,07:15:00,57.07,26.9,40.04,910.07,11.93,27.4,17.14,1116,5.82
3,2023-09-30,07:20:00,54.25,26.32,40.06,895.99,10.98,26.78,17.99,1101.54,6.14
3,2023-09-30,07:25:00,55.21,25.5,40.06,884.86,10.12,26.12,18.99,1101.15,5.21
3,2023-09-30,07:30:00,56.6,26.01,40.09,878.87,10.3,25.77,17.67,1081.91,4.97
3,2023-09-30,07:35:00,57.95,26.9,40.13,875.47,10.91,25.2,17.19,1073.97,4.81
3,2023-09-30,07:40:00,59.04,26.17,40.09,864.08,11.25,24.6,15.81,1057.17,4.46
3,2023-09-30,07:45:00,60.86,25.17,40.07,844.3,11.86,24.7,14.85,1054.75,4.21
3,2023-09-30,07:50:00,64.16,24.4,40.03,839.07,11.98,25.63,13.55,1043.65,4.3
3,2023-09-30,07:55:00,66.99,25.52,40,832.98,12.45,25.92,13.26,1030.09,5.1
3,2023-09-30,08:00:00,68.17,26.02,39.99,833.92,11.85,26.74,13.17,1020.79,5.33
3,2023-09-30,08:05:00,69.91,26.62,39.93,846.69,12.27,26.9,11.68,1020.01,5.47
3,2023-09-30,08:10:00,71.91,26.67,39.89,854.58,12.3,25.79,10.67,1003.03,5.65
3,2023-09-30,08:15:00,72.68,26.9,39.89,859.49,11.81,25.27,11.48,992.65,6.14
3,2023-09-30,08:20:00,73.17,26.79,39.96,871.7,10.89,24.6,12.92,983.41,5.68
3,2023-09-30,08:25:00,75.9,26.44,39.96,870.15,10.74,25.04,14.48,967.51,5.91
3,2023-09-30,08:30:00,78.45,25.52,40.04,851.49,11.3,25.16,15.53,962.97,6.14
3,2023-09-30,08:35:00,78.55,26.37,40.05,835.51,11.77,26.28,16.68,946.62,6.06
3,2023-09-30,08:40:00,81.62,26.29,40.11,823.06,12.45,26.68,17.54,944.05,5.19
3,2023-09-30,08:45:00,82.82,25.1,40.12,809.91,11.82,27.4,18.33,928.24,4.96
3,2023-09-30,08:50:00,82.84,24.82,40.14,791.37,11.66,27.17,18.8,914.57,4.21
3,2023-09-30,08:55:00,79.42,24.4,40.17,780.08,10.84,26.85,19.14,910.03,4.59
3,2023-09-30,09:00:00,76.2,24.44,40.25,770.13,10.56,25.75,20,909.74,4.21
3,2023-09-30,09:05:00,73.47,25.19,40.3,749.53,10.12,25.39,21.05,898.02,4.37
3,2023-09-30,09:10:00,71.41,26.36,40.37,736.56,10.61,24.6,21.48,881.85,4.71
3,2023-09-30,09:15:00,69.9,26.9,40.44,717.88,11.31,24.69,22.69,863.96,5.25
3,2023-09-30,09:20:00,69.82,26.32,40.44,737.61,11.84,25.01,22.96,861.39,5.76
3,2023-09-30,09:25:00,69.34,25.53,40.48,747.82,12,26.22,24.19,857.65,6.14
3,2023-09-30,09:30:00,66.51,24.4,40.52,756.96,12.45,27.37,24.54,852.8,6.14
3,2023-09-30,09:35:00,63.58,25.54,40.55,770.85,12.01,27.21,24.76,837.71,6.14
3,2023-09-30,09:40:00,61.08,25.28,40.62,790.08,12.45,25.7,26.12,827.7,5.23
3,2023-09-30,09:45:00,59.63,24.4,40.66,808.3,11.7,25.31,26.94,814.95,4.41
3,2023-09-30,09:50:00,60.47,24.76,40.7,816.86,11.3,24.6,27.87,797.46,4.21
3,2023-09-30,09:55:00,63.84,24.8,40.75,833.7,11.21,26.08,28.87,786.09,4.31
3,2023-09-30,10:00:00,64.54,25.86,40.8,845.4,10.73,27.2,29.24,786.69,5.17
3,2023-09-30,10:05:00,65.93,26.21,40.83,826.16,10.66,27.2,29.9,782.12,5.89
3,2023-09-30,10:10:00,67.15,26.9,40.9,834.29,10.12,26.27,29.64,768.4,6.14
3,2023-09-30,10:15:00,70.05,25.73,40.98,844.29,11.12,25.45,29.11,756.73,5.21
3,2023-09-30,10:20:00,71.1,25.1,41.03,860.75,11.93,25.08,29.83,738.08,4.78
3,2023-09-30,10:25:00,73.86,24.4,41.08,881.66,12.31,24.93,29.9,733.91,4.42
3,2023-09-30,10:30:00,73.85,24.51,41.14,891.46,12.45,24.6,28.76,732.29,4.32
3,2023-09-30,10:35:00,72.64,25.58,41.16,893.66,12.15,24.65,28.15,716.94,4.21
3,2023-09-30,10:40:00,72,26.68,41.2,910.23,11.69,25.62,26.65,697.19,4.62
3,2023-09-30,10:45:00,70.59,26.9,41.2,918.77,10.86,26.03,25.72,688.52,4.57
3,2023-09-30,10:50:00,67.3,26.77,41.17,919.69,10.12,25.96,25.47,676.8,4.44
3,2023-09-30,10:55:00,63.72,26.5,41.11,937.5,10.24,26.9,24.07,662.85,4.21
3,2023-09-30,11:00:00,61.98,26.9,41.06,948.36,10.69,27.4,23.72,662.73,4.48
3,2023-09-30,11:05:00,61.42,26.52,41.01,957.85,11.74,27.33,23.23,647.72,5.28
3,2023-09-30,11:10:00,64.71,26.31,40.98,962.56,11.09,26.92,22.47,652.92,5.69
3,2023-09-30,11:15:00,66.48,25.44,40.95,981.81,10.5,25.83,21.71,655.61,6.14
3,2023-09-30,11:20:00,67.16,24.81,40.9,991.75,10.19,25.57,20.26,675.66,5.47
3,2023-09-30,11:25:00,67.83,24.4,40.91,986.08,10.87,24.88,20.23,677.45,4.96
3,2023-09-30,11:30:00,71.04,25.24,40.93,976.65,11.43,24.6,18.69,683.63,4.22
3,2023-09-30,11:35:00,70.63,26.38,40.96,969.97,11.53,25.43,18.76,696.13,4.21
3,2023-09-30,11:40:00,69.13,26.54,40.98,954.88,10.97,26.48,19.7,676.91,4.34
3,2023-09-30,11:45:00,65.91,26.9,41.02,937.96,10.26,26.59,20.41,672.77,4.4
3,2023-09-30,11:50:00,65.65,25.67,41.05,932.79,10.12,27.4,19.93,657.54,4.88
3,2023-09-30,11:55:00,63.12,25.62,41.12,931.27,10.69,27.06,19.04,675.74,5.44
3,2023-09-30,12:00:00,66.16,25.1,41.18,925.64,10.74,26.52,18.02,678.11,6.14
3,2023-09-30,12:05:00,67.85,24.77,41.25,924.26,11.81,25.51,17.88,692.56,5.86
3,2023-09-30,12:10:00,70.41,24.4,41.32,918.54,12.45,25.45,17.16,700.41,5.61
3,2023-09-30,12:15:00,69.12,25.51,41.38,904.33,12.4,26.3,15.73,713.96,5.27
3,2023-09-30,12:20:00,68.27,26.51,41.44,894.42,12.18,27.4,16.8,730.9,4.64
3,2023-09-30,12:25:00,65.06,26.6,41.45,885.33,11.87,26.88,17.69,746.54,4.21
3,2023-09-30,12:30:00,62.22,26.9,41.5,867.45,11.55,26.47,17.9,754,4.38
3,2023-09-30,12:35:00,62.53,26.35,41.54,864.85,11.22,24.98,18.52,765.25,4.89
3,2023-09-30,12:40:00,63.44,26.21,41.59,846.17,10.77,24.86,18.61,784.99,5.46
3,2023-09-30,12:45:00,64.73,25.88,41.66,834.93,11.01,24.6,19.78,800.45,5.75
3,2023-09-30,12:50:00,67.87,25.62,41.7,819.78,11.23,25.74,18.98,784.81,6.14
3,2023-09-30,12:55:00,69.63,25.23,41.68,806.61,11.82,24.88,18.63,799.01,5.87
3,2023-09-30,13:00:00,72.26,24.4,41.67,799.24,12.24,24.6,17.9,818.12,5.8
3,2023-09-30,13:05:00,72.3,24.64,41.63,793.28,12.45,24.67,18.82,827.25,5.27
3,2023-09-30,13:10:00,75.44,25.38,41.67,776.5,12.41,24.97,20.14,840.28,4.75
3,2023-09-30,13:15:00,75.88,25.96,41.7,776.77,12.2,25.17,21.07,856.94,5.48
3,2023-09-30,13:20:00,79.25,26.79,41.66,769.88,12.19,24.6,21.6,875.26,5.76
3,2023-09-30,13:25:00,81.25,26.9,41.6,753.87,11.52,25.41,22.56,893.66,5.78
3,2023-09-30,13:30:00,83.62,26.71,41.58,736.46,11.93,25.75,21.91,902.34,6.14
3,2023-09-30,13:35:00,86.52,26.53,41.57,718.12,12.45,27.27,20.36,903.06,5.74
3,2023-09-30,13:40:00,86.29,26.9,41.53,733.78,11.39,27.4,20.1,915.45,5.3
3,2023-09-30,13:45:00,85.05,26.19,41.52,749.34,10.46,27.08,19.07,911.63,4.79
3,2023-09-30,13:50:00,82.38,25.09,41.46,749.43,10.25,26.36,18.79,904.82,4.46
3,2023-09-30,13:55:00,80.64,24.4,41.41,738.23,10.12,26.28,18.72,890.49,4.21
3,2023-09-30,14:00:00,79.09,25.17,41.4,733.49,11.2,25.26,18.67,886.59,5.13
3,2023-09-30,14:05:00,78.12,25.91,41.37,732.05,11.37,25.17,17.32,876.1,5.21
3,2023-09-30,14:10:00,79.41,26.66,41.36,720.98,11.94,24.6,17.1,880.3,4.69
3,2023-09-30,14:15:00,82.37,26.9,41.31,700.84,12.45,24.93,17.69,869.9,4.49
3,2023-09-30,14:20:00,85.95,26.59,41.23,692.58,11.66,25.64,18.7,866.84,4.21
3,2023-09-30,14:25:00,87.24,26.43,41.16,686.01,11.45,26.72,19.35,856.78,4.57
3,2023-09-30,14:30:00,87.68,26.33,41.12,683.8,11.29,26.78,19.38,846.69,4.81
3,2023-09-30,14:35:00,89.06,26.13,41.09,700.32,10.83,27.4,20.6,835.33,4.89
3,2023-09-30,14:40:00,90.93,25.9,41.08,709.2,10.25,26.54,21.1,849.18,5.31
3,2023-09-30,14:45:00,91.23,24.87,41.04,720.35,10.12,26.29,22.16,852.47,5.41
3,2023-09-30,14:50:00,93.99,24.4,40.98,722.06,10.72,25.03,22.85,867.65,5.97
3,2023-09-30,14:55:00,96.88,25.62,40.96,718.24,11.73,24.6,23.11,868.44,6.14
3,2023-09-30,15:00:00,98.28,26.81,40.9,715.09,12.15,24.95,23.41,887.07,5.19
3,2023-09-30,15:05:00,98.52,26.9,40.93,719.07,12.45,26.32,24.11,897.79,4.77
3,2023-09-30,15:10:00,100.14,26.4,40.97,738.16,11.58,27.4,25.21,917.25,4.34
3,2023-09-30,15:15:00,103.33,25.82,40.99,744.85,11.05,27.35,25.25,933.47,4.21
3,2023-09-30,15:20:00,103.99,25.05,41.03,726.02,10.7,26.34,24.11,935.06,4.6
3,2023-09-30,15:25:00,105.51,24.84,41.03,716.41,10.6,24.84,22.62,949.21,4.64
3,2023-09-30,15:30:00,103.25,24.53,41.07,697.31,10.69,24.6,22.07,962.63,5.37
3,2023-09-30,15:35:00,100.28,25.51,41.08,690.13,11.74,25.62,20.86,979.44,6.14
3,2023-09-30,15:40:00,103.1,26.21,41.14,683.18,11.83,25.73,20.46,985.07,5.88
3,2023-09-30,15:45:00,103.33,26.72,41.15,680.7,11.95,26.13,19.16,992.85,6.11
3,2023-09-30,15:50:00,103.88,25.71,41.2,666.37,12.41,26.77,18.17,995.82,6.14
3,2023-09-30,15:55:00,105.21,25.66,41.26,680.59,12.45,27.4,19.54,999.53,5.58
3,2023-09-30,16:00:00,105.51,25.55,41.28,680.83,12.04,27.2,20.24,995.63,4.93
3,2023-09-30,16:05:00,104.91,24.57,41.33,689.69,11.15,26.98,21.59,983.45,4.21
3,2023-09-30,16:10:00,104.79,24.4,41.35,668.67,10.96,27.01,22.33,968.06,4.4
3,2023-09-30,16:15:00,104.37,24.68,41.4,679.4,10.75,27.4,23.55,964.19,4.97
3,2023-09-30,16:20:00,105.27,25.33,41.45,699.93,11.13,26.3,24.95,978.13,5.73
3,2023-09-30,16:25:00,105.51,26.15,41.5,706.47,11.23,25.58,26.38,983.78,6.14
3,2023-09-30,16:30:00,102.21,26.37,41.57,724.24,11.3,24.6,26.85,990.11,5.46
3,2023-09-30,16:35:00,102.56,26.9,41.64,741.47,11.38,24.92,27.59,994.48,4.51
3,2023-09-30,16:40:00,103.04,25.92,41.65,762.92,12.14,26.18,29.04,1008.71,4.32
3,2023-09-30,16:45:00,105.51,25.67,41.7,760.67,12.18,27.4,29.56,1023.2,4.21
3,2023-09-30,16:50:00,104.26,24.94,41.69,740.1,12.27,26.1,29.9,1025.72,4.63
3,2023-09-30,16:55:00,104.03,24.4,41.62,726.76,12.39,24.82,29.67,1032.27,5.41
3,2023-09-30,17:00:00,101.72,25.38,41.57,723.58,12.45,24.6,28.17,1052.14,5.61
3,2023-09-30,17:05:00,100.45,25.13,41.53,723.42,12.16,25.72,28.09,1067.08,6.14
3,2023-09-30,17:10:00,99.58,25.01,41.5,716.16,11.58,26.95,26.64,1070.2,5.93
3,2023-09-30,17:15:00,97.6,25.75,41.49,700.71,10.95,26.96,25.94,1087.28,4.99
3,2023-09-30,17:20:00,99.96,26.04,41.46,690.23,10.71,27.21,24.79,1089.48,4.72
3,2023-09-30,17:25:00,100.48,26.61,41.41,682.2,10.45,27.4,25.91,1095.65,4.41
3,2023-09-30,17:30:00,103.74,26.9,41.41,666.36,10.12,26.52,26.16,1097.59,4.21
3,2023-09-30,17:35:00,103.89,26.69,41.4,647.39,10.96,25.57,27.58,1103.17,4.53
3,2023-09-30,17:40:00,104.78,26.63,41.41,635.68,12,26.25,28.38,1100.51,4.81
3,2023-09-30,17:45:00,105.04,25.82,41.46,635.58,12.45,26.08,28.8,1090.5,5.1
3,2023-09-30,17:50:00,102.25,25.54,41.46,620.96,12.06,25.74,29.33,1079.67,5.86
3,2023-09-30,17:55:00,98.81,24.62,41.46,605.73,11.6,24.6,29.74,1082.01,6.14
3,2023-09-30,18:00:00,98.05,24.4,41.52,603.72,11.29,25.77,29.9,1095.81,5.96
3,2023-09-30,18:05:00,97.84,25.27,41.52,587.21,10.31,26.6,29.16,1111.86,5.56
3,2023-09-30,18:10:00,96.85,25.4,41.57,578.67,10.12,26.91,28.94,1116,5.32
3,2023-09-30,18:15:00,95.88,26.25,41.58,561.71,10.99,27.4,28.9,1109.03,4.5
3,2023-09-30,18:20:00,93.16,26.64,41.58,541.4,11.24,26.15,29.13,1114.71,4.42
3,2023-09-30,18:25:00,90.1,26.9,41.6,555.75,11.95,26.11,29.27,1116,4.21
3,2023-09-30,18:30:00,86.66,26.72,41.62,566.94,12.34,25.36,29.34,1101.69,4.75
3,2023-09-30,18:35:00,84.63,26.9,41.67,581.19,12.45,24.6,29.9,1088.04,4.85
3,2023-09-30,18:40:00,87.82,26.36,41.68,587.81,12.18,26.13,29.49,1088.54,5.5
3,2023-09-30,18:45:00,89.7,25.75,41.7,595.86,11.55,27.4,28.77,1105.17,6.14
3,2023-09-30,18:50:00,90.4,25,41.67,597.9,10.94,26.92,28.22,1116,5.73
3,2023-09-30,18:55:00,92.99,25.36,41.6,617.13,10.12,26.06,29.07,1110.76,5.6
3,2023-09-30,19:00:00,95.44,25.69,41.6,632.85,10.56,25.97,29.9,1093,5.03
3,2023-09-30,19:05:00,96.98,26.9,41.61,644.81,10.65,25.14,28.95,1081.21,4.22
3,2023-09-30,19:10:00,97.91,26.41,41.64,646.2,11.09,24.6,28.02,1066.98,4.21
3,2023-09-30,19:15:00,98.98,26.09,41.68,651.03,11.59,24.76,26.47,1052.62,4.35
3,2023-09-30,19:20:00,99.74,25.6,41.69,668.08,12.41,25.04,24.93,1041.82,4.73
3,2023-09-30,19:25:00,100.43,26.5,41.7,688.83,12.45,26.31,23.7,1022.38,5.31
3,2023-09-30,19:30:00,101.26,26.9,41.63,672.12,12.3,26.36,22.21,1011.18,6.08
3,2023-09-30,19:35:00,103.85,25.65,41.61,651.73,11.8,27.29,22.51,1005.94,6.05
3,2023-09-30,19:40:00,105.51,24.54,41.58,650.96,11.62,27.4,23.94,994.31,5.46
3,2023-09-30,19:45:00,102.41,24.4,41.63,651.98,11.6,26.21,25.01,991.03,5.03
3,2023-09-30,19:50:00,101.16,25.41,41.56,661.88,11.24,26.91,25.33,972.87,4.36
3,2023-09-30,19:55:00,99.28,25.67,41.53,683.31,10.82,27.4,26.42,956.92,4.21
3,2023-09-30,20:00:00,98.9,26.42,41.5,685.48,10.4,26.53,27.16,963.59,4.67
3,2023-09-30,20:05:00,96.16,26.9,41.44,692.75,10.12,25.47,27.41,969.84,5.48
3,2023-09-30,20:10:00,94.49,25.88,41.39,709.37,10.4,24.6,28.82,989.26,5.64
3,2023-09-30,20:15:00,93.02,25.43,41.47,710.61,11.12,24.66,29.11,999.65,6.14
3,2023-09-30,20:20:00,92.02,24.67,41.52,726.88,11.98,25.82,28.77,1019.38,6.02
3,2023-09-30,20:25:00,93.27,24.69,41.55,727.87,12.45,26.5,27.51,1031.69,6.14
3,2023-09-30,20:30:00,96.3,25.01,41.62,747.5,12.33,25.28,26.68,1043.49,5.75
3,2023-09-30,20:35:00,95.19,25.37,41.63,751.78,11.36,24.74,25.22,1057.48,5.45
3,2023-09-30,20:40:00,94.23,26.4,41.64,754.79,10.3,24.6,23.89,1060.5,4.79
3,2023-09-30,20:45:00,94.15,26.9,41.69,758.72,10.71,25.21,23.02,1070.14,4.21
3,2023-09-30,20:50:00,91.06,25.8,41.7,764.33,11.25,25.36,21.77,1084,4.85
3,2023-09-30,20:55:00,94.05,24.69,41.67,767.7,12.06,26.5,20.51,1087.57,5.24
3,2023-09-30,21:00:00,95.35,24.4,41.6,772.43,11.21,27.4,20.3,1069.51,6.04
3,2023-09-30,21:05:00,91.8,25.43,41.57,788.36,10.98,26.58,19.8,1049.64,6.14
3,2023-09-30,21:10:00,90.11,24.58,41.5,790.26,10.12,25.5,18.46,1049.29,5.66
3,2023-09-30,21:15:00,89.42,24.4,41.48,801.05,10.53,25.4,19.72,1046.83,5.52
3,2023-09-30,21:20:00,86.58,24.45,41.48,818.16,11.38,24.6,20.21,1038.42,4.87
3,2023-09-30,21:25:00,85.57,25.59,41.53,820.47,12.42,25.8,21.23,1018.93,4.21
3,2023-09-30,21:30:00,83.84,26.4,41.56,822.97,11.73,26.86,21.76,1011.23,4.93
3,2023-09-30,21:35:00,82.04,26.9,41.61,833.79,10.97,27.15,23.1,1002.51,5.65
3,2023-09-30,21:40:00,79.32,26.05,41.61,842.92,10.29,27.4,24.3,993.6,5.83
3,2023-09-30,21:45:00,78.15,25.31,41.63,835.23,10.22,26.04,25.36,984.84,6.14
3,2023-09-30,21:50:00,76.84,24.75,41.7,825.71,10.12,25.11,26.54,973.02,5.47
3,2023-09-30,21:55:00,74.11,24.57,41.69,816.71,10.62,24.6,27.4,961.25,4.93
3,2023-09-30,22:00:00,71.03,24.4,41.68,800.75,11.04,26.13,28.66,960.98,4.61
3,2023-09-30,22:05:00,67.71,25.47,41.65,787.14,10.12,26.41,29.08,957.22,4.21
3,2023-09-30,22:10:00,64.73,25.51,41.65,771.91,11,26.5,29.9,949.55,4.69
3,2023-09-30,22:15:00,62.56,26.75,41.59,758.65,11.15,27.4,29.65,933.06,4.81
3,2023-09-30,22:20:00,59.36,26.9,41.65,746.99,11.8,26.51,29.6,925.08,5.59
3,2023-09-30,22:25:00,62.95,26.35,41.66,758.86,12.45,25.54,28.81,936.08,6.14
3,2023-09-30,22:30:00,64.15,25.7,41.7,779.66,12.43,24.6,27.59,926.05,5.66
3,2023-09-30,22:35:00,61.43,24.92,41.66,800.64,12.35,25.87,26.21,912.27,5.64
3,2023-09-30,22:40:00,61.22,25.4,41.7,821.65,11.84,26.45,25.51,902.02,4.77
3,2023-09-30,22:45:00,58.26,25.7,41.65,826.24,10.99,27.18,25.13,904.23,4.21
3,2023-09-30,22:50:00,54.74,26.9,41.61,831.4,10.46,27.4,24.91,920.72,4.69
3,2023-09-30,22:55:00,52.88,25.68,41.56,846.25,10.17,26.39,23.94,923.48,5.47
3,2023-09-30,23:00:00,49.65,26.56,41.55,853.6,10.12,26.05,23.33,939.21,5.56
3,2023-09-30,23:05:00,49.63,26.72,41.54,863.27,10.22,24.78,22.4,954.26,5.97
3,2023-09-30,23:10:00,53,26.9,41.54,866.02,11.01,24.6,22.27,964.11,6.14
3,2023-09-30,23:15:00,53.27,26.54,41.57,866.49,11.79,24.89,21.89,967.58,5.51
3,2023-09-30,23:20:00,54.74,26.09,41.63,876.92,12.45,25.11,20.9,975.41,4.63
3,2023-09-30,23:25:00,55.49,25.76,41.7,888.39,12.14,25.2,20.84,992.1,4.21
3,2023-09-30,23:30:00,56.15,24.62,41.67,906.3,12.45,25.32,19.93,1012.16,4.29
3,2023-09-30,23:35:00,59.55,25.04,41.61,924.38,11.74,26.76,18.59,1031.26,4.21
3,2023-09-30,23:40:00,61.43,25.3,41.53,934.08,12.45,27.14,17.62,1044.77,4.28
3,2023-09-30,23:45:00,65.02,26.35,41.59,952.78,12.04,27.4,17.79,1045.57,4.4
3,2023-09-30,23:50:00,65.97,26.9,41.52,953.11,11.37,26.22,18.1,1048.25,4.74
3,2023-09-30,23:55:00,65.64,26.88,41.46,972.72,10.97,25.48,19.26,1058,4.99
3,2023-10-01,00:00:00,72.97,26.82,24.78,904.88,12.09,27.15,19.9,630.77,5.1
3,2023-10-01,00:05:00,75.65,26.9,24.9,909.43,12.45,27.4,20.08,647.59,5.15
3,2023-10-01,00:10:00,77.94,26.83,24.95,925.31,11.85,25.82,19.65,658.07,5.22
3,2023-10-01,00:15:00,80.51,26.5,25.06,932.02,10.89,25.38,19.58,675.04,5.22
3,2023-10-01,00:20:00,81.98,26.85,25.15,943.99,10.48,24.6,19.53,664.92,5.4
3,2023-10-01,00:25:00,84.14,26.9,25.25,963.96,10.45,25.6,19.02,648.22,5.6
3,2023-10-01,00:30:00,84.87,26.76,25.53,978.88,10.12,26.24,18.96,640.47,5.68
3,2023-10-01,00:35:00,84,26.49,25.61,985.54,10.31,26.92,18.54,648.17,5.74
3,2023-10-01,00:40:00,81.84,26.13,25.91,994.76,11.02,27.4,18.44,662.87,5.73
3,2023-10-01,00:45:00,81.82,25.89,26.03,1012.07,11.41,26.43,17.99,665.33,5.64
3,2023-10-01,00:50:00,81.27,25.65,26.11,1016.78,11.59,25.16,17.61,672.13,5.49
3,2023-10-01,00:55:00,80.05,25.24,26.25,1020.47,12.23,25.06,17.53,676.3,5.22
3,2023-10-01,01:00:00,79.88,25.14,26.54,1027.29,11.81,26.01,17.33,685.45,5.13
3,2023-10-01,01:05:00,77.89,25.05,26.76,1045.56,11.16,27.4,16.91,695.46,5.02
3,2023-10-01,01:10:00,77.18,24.92,26.87,1057.67,10.95,25.84,16.6,703.17,4.8
3,2023-10-01,01:15:00,75.13,24.74,27.01,1074.03,10.12,24.6,16.28,718.7,5.07
3,2023-10-01,01:20:00,72.67,24.4,27.28,1075.5,10.83,26.18,16.04,725.56,5.23
3,2023-10-01,01:25:00,71.56,24.69,27.42,1071.6,11.51,27.21,15.54,727.82,5.34
3,2023-10-01,01:30:00,69.24,25,27.44,1053.02,12.23,27.4,15.54,736.64,5.41
3,2023-10-01,01:35:00,67.75,25.09,27.75,1038.63,12.45,26.9,15.49,750.2,5.27
3,2023-10-01,01:40:00,66.96,25.18,27.48,1022.08,12.38,26.16,15.37,758.24,4.99
3,2023-10-01,01:45:00,64.81,25.45,27.47,1002.54,12.2,27.4,15.16,758.43,5.1
3,2023-10-01,01:50:00,64.86,25.77,27.31,993.26,10.91,27.28,15.61,762.13,5.26
3,2023-10-01,01:55:00,65.3,25.83,27.08,985.67,10.12,25.8,15.64,751.95,5.51
3,2023-10-01,02:00:00,67.85,26.22,26.88,980.65,10.39,25.37,15.66,736.83,5.74
3,2023-10-01,02:05:00,69.07,26.59,26.75,964.17,11.09,26.05,15.87,746.65,5.79
3,2023-10-01,02:10:00,70.17,26.62,27,962.69,12.3,27.3,16.12,755.72,5.98
3,2023-10-01,02:15:00,70.04,26.65,27.24,947.09,11.42,26.66,16.24,756.99,6.06
3,2023-10-01,02:20:00,69.41,26.84,27.28,943.8,10.48,25.58,16.33,757.99,6.14
3,2023-10-01,02:25:00,69.06,26.9,27.5,930.26,10.12,25.41,16.68,745.01,5.97
3,2023-10-01,02:30:00,68.16,26.64,27.54,915.96,10.34,24.6,17.24,725.43,5.83
3,2023-10-01,02:35:00,67.72,26.5,27.64,899.22,10.49,24.66,17.26,723.42,5.54
